SE206,SE132,SE011,SE480,SE460,SE281,SE270,SE470,SE605,SE455,SE475,SE256,SE336,SE600,SE420,SE131,SE135,YEAR,SE375,SE136,SE380,SE025,CNTR_ID,SE446,COUNTRY,SE370,SE360,TF14,SE450,SE080,SE207,SE441
21819.0,0.9799474658,2960.24,40706.0,8387.0,30881.0,63056.0,8269.0,14518.0,25517.0,11904.0,11082.0,14318.0,13572.0,12259.0,61791.0,28890.0,2016,2885.0,799.1651304999999,390.0,37.59,HU,26770.0,(HUN) Hungary,9065.0,5518.0,(80) Mixed crops and livestock,30009.0,21.59,907.78155445,91638.0
15591.0,0.9944756712,2156.59,73049.0,2763.0,58322.0,124956.0,29590.0,34103.0,104250.0,3516.0,2569.0,29167.0,32761.0,32756.0,124266.0,106106.0,2016,16527.0,1197.7927462,2578.0,88.58,IE,1468395.0,(IRE) Ireland,5000.0,13362.0,(15) Specialist COP,26218.0,19.88,784.17359073,1601627.0
172172.0,1.2661942253,3878.67,185796.0,103017.0,89087.0,148709.0,39005.0,21958.0,64939.0,9845.0,1076.0,28795.0,20533.0,64362.0,188295.0,15046.0,2016,6361.0,232.35453856,3589.0,64.76,IE,1102115.0,(IRE) Ireland,7161.0,13716.0,(45) Specialist milk,107756.0,134.94,1275.9172058,1377827.0
21242.0,0.8477620864000001,2196.4,43817.0,18008.0,15917.0,28371.0,16156.0,16453.0,13476.0,2003.0,118.0,7868.0,14787.0,11401.0,24052.0,2692.0,2016,881.0,58.387818013,269.0,46.1,IE,586868.0,(IRE) Ireland,600.0,2836.0,(48) Specialist sheep and goats,21952.0,38.26,555.1963975,640303.0
29063.0,0.9863276588,2062.15,64674.0,19586.0,18806.0,35165.0,33255.0,16250.0,18252.0,3515.0,603.0,10332.0,14325.0,15126.0,34684.0,5018.0,2016,1219.0,124.79640623,559.0,40.21,IE,664483.0,(IRE) Ireland,469.0,3780.0,(49) Specialist cattle,29423.0,46.42,626.03800764,731744.0
37893.0,1.1126296771,2988.57,91006.0,14133.0,36259.0,72740.0,53660.0,27635.0,55646.0,6273.0,3696.0,20482.0,25556.0,35251.0,80933.0,39344.0,2016,2326.0,617.23042562,1125.0,63.74,IE,1407180.0,(IRE) Ireland,4364.0,8184.0,(80) Mixed crops and livestock,32926.0,54.09,700.55945251,1509885.0
452.0,1.2334993338,2126.34,136124.0,88.0,12140.0,32336.0,89.0,13937.0,16471.0,3841.0,2898.0,11071.0,11787.0,19416.0,39887.0,36537.0,2016,2916.0,1278.6855217,94.0,30.46,IT,392670.0,(ITA) Italy,1492.0,4624.0,(15) Specialist COP,19062.0,0.21,961.19631729,428291.0
896.0,1.4130596491999998,2892.2,128936.0,60.0,16798.0,44069.0,1435.0,12079.0,17872.0,1397.0,4658.0,12262.0,9688.0,27935.0,62273.0,56718.0,2016,3680.0,2271.4662725000003,79.0,25.9,IT,260291.0,(ITA) Italy,6182.0,5068.0,(16) Specialist other fieldcrops,24996.0,0.49,1433.9709862,303219.0
54.0,1.5310907521000001,5864.73,261381.0,5.0,43001.0,91481.0,0.0,1554.0,14601.0,10898.0,3089.0,16729.0,-306.0,48431.0,140065.0,136923.0,2016,2763.0,23397.307299,150.0,6.1,IT,123556.0,(ITA) Italy,21808.0,7029.0,(20) Specialist horticulture,27731.0,0.02,2322.5709106,165893.0
188.0,1.9440132009,2667.44,155873.0,71.0,12663.0,34198.0,87.0,2991.0,15859.0,15270.0,2259.0,8179.0,2091.0,34538.0,66481.0,64034.0,2016,816.0,7640.7937395,86.0,9.14,IT,247892.0,(ITA) Italy,6511.0,5943.0,(35) Specialist wine,25667.0,0.14,1308.6752470000001,289488.0
152.0,1.8422044306,3041.09,137270.0,80.0,9646.0,31201.0,168.0,4019.0,13432.0,512.0,2235.0,7015.0,1827.0,28344.0,57478.0,55090.0,2016,928.0,6972.122860799999,142.0,8.2,IT,201804.0,(ITA) Italy,8420.0,5049.0,(36) Specialist orchards - fruits,21261.0,0.12,757.15592521,236576.0
65.0,1.3798140718,2314.32,75825.0,14.0,5066.0,20212.0,49.0,11032.0,12864.0,1815.0,4522.0,5114.0,10060.0,17746.0,27889.0,23302.0,2016,700.0,2042.2577309,4.0,12.19,IT,134885.0,(ITA) Italy,5578.0,3750.0,(37) Specialist olives,18635.0,0.05,1303.6491447,166398.0
352.0,1.7414545063,2216.83,73720.0,311.0,5417.0,19418.0,147.0,4733.0,11891.0,1920.0,2190.0,4982.0,3778.0,18292.0,33815.0,31273.0,2016,840.0,3408.2971856,115.0,9.75,IT,151709.0,(ITA) Italy,3950.0,4113.0,(38) Permanent crops combined,19590.0,0.35,1010.4062011,183501.0
165001.0,1.4912475492,4163.77,475709.0,67098.0,90212.0,135672.0,16257.0,16719.0,40462.0,8062.0,5766.0,21184.0,15551.0,82787.0,202321.0,31554.0,2016,5030.0,979.50425124,299.0,32.47,IT,414750.0,(ITA) Italy,8777.0,10170.0,(45) Specialist milk,63961.0,82.51,1999.8174622000001,586271.0
37153.0,1.5111623474,2841.0,134295.0,24880.0,19875.0,33825.0,5979.0,11572.0,10680.0,2218.0,1587.0,6224.0,11447.0,28875.0,51114.0,12374.0,2016,1420.0,260.61933681,116.0,48.09,IT,166280.0,(ITA) Italy,2144.0,4046.0,(48) Specialist sheep and goats,32471.0,32.35,1148.4286449,234311.0
64683.0,1.4826689086000002,3030.67,318041.0,27957.0,37364.0,61189.0,37643.0,18025.0,20557.0,3507.0,6387.0,10892.0,18863.0,48473.0,90723.0,19653.0,2016,3093.0,496.54686309,197.0,39.79,IT,247530.0,(ITA) Italy,3083.0,6561.0,(49) Specialist cattle,38641.0,60.35,1071.7536235999999,334685.0
429977.0,1.775798794,5487.86,901834.0,17249.0,193189.0,283167.0,197793.0,9510.0,34563.0,7408.0,32464.0,44502.0,-3876.0,216075.0,502848.0,40407.0,2016,7850.0,1599.6297749000003,686.0,28.69,IT,333014.0,(ITA) Italy,21394.0,15546.0,(50) Specialist granivores,120841.0,594.3,723.50143539,505667.0
848.0,1.6251022224,2640.99,103290.0,305.0,9348.0,26032.0,253.0,5891.0,12962.0,2468.0,4158.0,6643.0,4451.0,20792.0,42305.0,37299.0,2016,1035.0,2436.0450539999997,44.0,15.98,IT,193605.0,(ITA) Italy,4611.0,4352.0,(60) Mixed crops,22532.0,0.5,1668.7492599000002,229404.0
63416.0,1.7660638807,2877.06,185487.0,21623.0,28028.0,47564.0,14687.0,8632.0,11943.0,1895.0,6439.0,10597.0,5163.0,41835.0,84001.0,14145.0,2016,1553.0,689.40775368,190.0,20.71,IT,184456.0,(ITA) Italy,2012.0,5186.0,(70) Mixed livestock,53632.0,52.97,1197.273138,271655.0
27943.0,1.3866169964,3113.81,179739.0,9344.0,23575.0,46864.0,10713.0,12571.0,17119.0,4710.0,6552.0,10968.0,11001.0,29269.0,64982.0,30487.0,2016,2258.0,1053.0848443,91.0,29.33,IT,264296.0,(ITA) Italy,3956.0,6017.0,(80) Mixed crops and livestock,36017.0,20.31,1320.1710889,326776.0
1066.0,0.9016270428000001,3635.69,43421.0,568.0,25326.0,55370.0,489.0,13779.0,50542.0,10835.0,832.0,10927.0,13488.0,10004.0,49923.0,48025.0,2016,2785.0,619.2775459,719.0,82.68,LT,57704.0,(LTU) Lithuania,2758.0,12855.0,(15) Specialist COP,9749.0,1.53,692.45073824,120085.0
1178.0,0.9519401766,3147.52,32417.0,265.0,15184.0,37392.0,1278.0,10368.0,45555.0,8549.0,1303.0,7697.0,10071.0,10781.0,35594.0,33114.0,2016,1631.0,644.04753281,608.0,53.28,LT,39249.0,(LTU) Lithuania,2100.0,10171.0,(16) Specialist other fieldcrops,6059.0,1.42,832.07482865,92667.0
808.0,1.3895716401,5532.98,63842.0,338.0,14940.0,44998.0,113.0,4125.0,63760.0,24061.0,2305.0,8332.0,3805.0,24084.0,62529.0,59415.0,2016,283.0,4996.096415,211.0,16.52,LT,28410.0,(LTU) Lithuania,7962.0,13270.0,(20) Specialist horticulture,32878.0,0.47,1690.2598008000002,126540.0
41.0,1.5120038096000001,2956.32,22225.0,12.0,1575.0,11776.0,24.0,11297.0,15189.0,555.0,790.0,3203.0,11097.0,18173.0,17806.0,16975.0,2016,404.0,843.98609147,66.0,23.1,LT,25205.0,(LTU) Lithuania,2672.0,3858.0,(36) Specialist orchards - fruits,954.0,0.02,1899.292127,42137.0
15617.0,0.8525236120999999,3653.76,21154.0,7946.0,11555.0,27643.0,2667.0,9870.0,27078.0,4542.0,386.0,5560.0,9612.0,8623.0,23566.0,7563.0,2016,618.0,254.34209869,334.0,30.39,LT,20289.0,(LTU) Lithuania,1351.0,8226.0,(45) Specialist milk,10746.0,16.29,958.81877133,66724.0
10451.0,0.7760259919,3035.0,23966.0,10205.0,8583.0,23009.0,11515.0,16288.0,36811.0,4089.0,378.0,5746.0,16192.0,14527.0,17855.0,7027.0,2016,1155.0,154.89025344,463.0,48.02,LT,25306.0,(LTU) Lithuania,487.0,6575.0,(49) Specialist cattle,4979.0,20.35,513.6162224999999,78667.0
262494.0,1.0159333163,11478.74,174181.0,11897.0,186049.0,287546.0,81226.0,15657.0,96105.0,17428.0,5247.0,36037.0,15148.0,22985.0,292127.0,24386.0,2016,1717.0,599.5693666,1431.0,45.43,LT,51810.0,(LTU) Lithuania,35529.0,26783.0,(50) Specialist granivores,42207.0,272.49,963.32861104,207286.0
712.0,1.0344718083,3751.41,36181.0,187.0,11989.0,28127.0,1675.0,6938.0,45814.0,8011.0,926.0,5729.0,6711.0,9542.0,29097.0,27458.0,2016,796.0,1107.8154982,204.0,26.98,LT,18108.0,(LTU) Lithuania,2798.0,6610.0,(60) Mixed crops,10556.0,1.04,686.35255946,75842.0
14562.0,0.9531508598999999,3665.81,26303.0,6266.0,13800.0,31551.0,6073.0,9867.0,21372.0,6357.0,870.0,6509.0,9467.0,9455.0,30073.0,14640.0,2016,1494.0,413.97023452,286.0,39.64,LT,25003.0,(LTU) Lithuania,3366.0,6096.0,(80) Mixed crops and livestock,11544.0,12.02,1068.6068703,65546.0
208768.0,0.8594045493000001,4039.22,83064.0,85073.0,111406.0,290633.0,45488.0,59295.0,297527.0,4308.0,23943.0,69976.0,72740.0,48051.0,249771.0,17060.0,2016,13014.0,167.58771089,9075.0,101.95,LU,621657.0,(LUX) Luxembourg,6328.0,80833.0,(45) Specialist milk,384020.0,149.05,1400.6172183,1388278.0
79527.0,0.7540418189,3219.54,64275.0,57543.0,48810.0,157486.0,44417.0,46464.0,154697.0,2493.0,25529.0,42975.0,50166.0,18653.0,118751.0,13695.0,2016,10004.0,162.33338664,3803.0,84.49,LU,466363.0,(LUX) Luxembourg,5110.0,46785.0,(49) Specialist cattle,188112.0,103.65,767.25248973,866715.0
42095.0,0.8295570609,3144.48,100433.0,26464.0,52850.0,154551.0,20419.0,39292.0,150787.0,2495.0,27010.0,38966.0,44737.0,21204.0,128209.0,59104.0,2016,11648.0,759.07344701,3367.0,78.5,LU,439041.0,(LUX) Luxembourg,5298.0,42422.0,(80) Mixed crops and livestock,142431.0,60.0,701.59070032,758723.0
1291.0,0.9043698105,3488.38,55980.0,666.0,43673.0,101129.0,509.0,23517.0,72340.0,15908.0,8362.0,23744.0,22126.0,16249.0,91458.0,81805.0,2016,3048.0,645.70493597,2578.0,136.1,LV,109066.0,(LVA) Latvia,7722.0,20363.0,(15) Specialist COP,27500.0,1.92,670.52275376,224179.0
1062.0,0.9877227622,3646.14,14630.0,197.0,9847.0,29862.0,855.0,7612.0,13765.0,5630.0,2622.0,10644.0,6994.0,7153.0,29496.0,25811.0,2016,381.0,1248.3141464000003,381.0,29.37,LV,27047.0,(LVA) Latvia,3971.0,4638.0,(16) Specialist other fieldcrops,8481.0,1.46,628.52233767,49635.0
27807.0,0.8711841981,3909.85,17896.0,11478.0,23806.0,50139.0,3745.0,15905.0,19199.0,7356.0,4391.0,11913.0,15476.0,10815.0,43681.0,11482.0,2016,518.0,219.72300944,661.0,53.0,LV,27964.0,(LVA) Latvia,5817.0,7425.0,(45) Specialist milk,23610.0,28.61,972.05162518,83169.0
15099.0,0.8077193729000001,2960.75,17000.0,18952.0,15512.0,39260.0,8290.0,24589.0,22546.0,6629.0,4254.0,12586.0,24027.0,18728.0,31711.0,12358.0,2016,963.0,145.57689511,614.0,85.83,LV,36121.0,(LVA) Latvia,2393.0,7191.0,(49) Specialist cattle,15094.0,36.07,418.61416487,93125.0
811.0,0.9873228762999999,3767.66,19160.0,242.0,4975.0,25279.0,1244.0,9017.0,9306.0,6002.0,4849.0,9674.0,8224.0,8971.0,24958.0,19298.0,2016,90.0,990.22687303,560.0,26.91,LV,37777.0,(LVA) Latvia,4554.0,5426.0,(60) Mixed crops,41510.0,1.27,382.81641513,89110.0
5345.0,0.9675912026000001,2668.02,3319.0,2469.0,4670.0,9346.0,1667.0,7315.0,6347.0,1939.0,437.0,3214.0,6914.0,7316.0,9043.0,3261.0,2016,116.0,153.57803273,79.0,21.35,LV,20789.0,(LVA) Latvia,14.0,1255.0,(70) Mixed livestock,6157.0,9.72,550.16989626,35766.0
15054.0,0.8838311749,3490.86,14176.0,5451.0,17202.0,37805.0,4945.0,15899.0,20230.0,5954.0,2247.0,8964.0,15281.0,13147.0,33413.0,16112.0,2016,772.0,327.76218956,438.0,52.77,LV,28723.0,(LVA) Latvia,3867.0,6561.0,(80) Mixed crops and livestock,16677.0,15.87,839.16446702,75923.0
226.0,1.6525629125999999,2884.65,6241.0,36.0,7395.0,16861.0,18.0,2062.0,16011.0,0.0,132.0,5691.0,2062.0,13118.0,27863.0,27506.0,2016,218.0,11281.059113,115.0,2.61,MT,66958.0,(MLT) Malta,1782.0,1659.0,(20) Specialist horticulture,17220.0,0.06,4062.6524666999994,100224.0
229925.0,1.0552902727,6208.91,32323.0,56456.0,171726.0,220709.0,43895.0,19065.0,108251.0,0.0,0.0,26652.0,19065.0,31442.0,232912.0,2987.0,2016,722.0,762.47175919,2050.0,3.93,MT,52546.0,(MLT) Malta,6367.0,13192.0,(45) Specialist milk,470147.0,112.54,2043.0825874000002,687400.0
33179.0,1.1925907827,2206.43,3613.0,4447.0,22507.0,29272.0,1829.0,1670.0,15026.0,0.0,0.0,3836.0,1670.0,7308.0,34910.0,1731.0,2016,241.0,839.277575,158.0,2.09,MT,51227.0,(MLT) Malta,858.0,1673.0,(48) Specialist sheep and goats,64959.0,6.34,5237.1642335,135659.0
126658.0,1.1187442403,4124.69,25653.0,13820.0,86091.0,116049.0,37614.0,650.0,61389.0,0.0,0.0,15462.0,650.0,14634.0,129829.0,3172.0,2016,788.0,3016.1475973,1000.0,1.09,MT,37644.0,(MLT) Malta,5784.0,6925.0,(50) Specialist granivores,300747.0,117.22,1080.4697818,413601.0
349.0,1.3801649497,2658.79,5354.0,51.0,4103.0,9979.0,74.0,2358.0,17252.0,0.0,0.0,3735.0,2358.0,6152.0,13773.0,13424.0,2016,136.0,4789.2597422,0.0,2.98,MT,97095.0,(MLT) Malta,132.0,1874.0,(60) Mixed crops,35249.0,0.12,2968.407193,149647.0
7049.0,1.1476152612000001,1852.81,4153.0,1324.0,8235.0,13634.0,1421.0,1249.0,14263.0,0.0,0.0,3135.0,1249.0,3262.0,15647.0,8598.0,2016,206.0,2956.3823469999998,29.0,3.12,MT,28182.0,(MLT) Malta,713.0,1316.0,(80) Mixed crops and livestock,22547.0,3.59,1961.1377895999997,66317.0
1347.0,1.0789570174,3360.75,246082.0,592.0,86063.0,270342.0,429.0,26462.0,190214.0,100668.0,62054.0,73196.0,21426.0,43752.0,291687.0,228286.0,2016,23587.0,3975.5749742,20724.0,58.18,NL,2729982.0,(NED) Netherlands,15557.0,51215.0,(16) Specialist other fieldcrops,209826.0,1.08,1244.0645789999999,3130616.0
1801.0,1.2062997619,16640.78,473850.0,709.0,387145.0,987716.0,207.0,3363.0,271105.0,39963.0,124508.0,231503.0,951.0,205384.0,1191481.0,1065173.0,2016,25535.0,81800.41931900001,31419.0,12.97,NL,1049696.0,(NED) Netherlands,208746.0,103369.0,(20) Specialist horticulture,268505.0,1.04,1734.6226534000002,1590016.0
1809.0,1.1410783048,9116.51,140635.0,129.0,74074.0,314344.0,47.0,6618.0,114668.0,115891.0,58988.0,77184.0,4306.0,48795.0,358691.0,297895.0,2016,5158.0,21541.650061,14766.0,13.9,NL,1038695.0,(NED) Netherlands,87701.0,55462.0,(36) Specialist orchards - fruits,166138.0,1.34,1352.2490454,1319630.0
315864.0,1.0202596075,4360.5,258155.0,110777.0,160511.0,345570.0,24985.0,25574.0,131312.0,11971.0,19228.0,82776.0,20310.0,29148.0,352571.0,17479.0,2016,15305.0,310.42056905,29630.0,56.36,NL,2056402.0,(NED) Netherlands,9409.0,47939.0,(45) Specialist milk,329957.0,146.78,2151.9615344,2628449.0
261363.0,1.2535896254,4242.5,142257.0,91756.0,111279.0,241004.0,58521.0,9225.0,77669.0,2165.0,34567.0,60629.0,5308.0,66160.0,302121.0,6190.0,2016,11928.0,221.00772922,13920.0,28.01,NL,908921.0,(NED) Netherlands,17030.0,26218.0,(48) Specialist sheep and goats,181805.0,70.96,3683.2082773,1260151.0
102846.0,0.9632132128,2664.82,107677.0,16965.0,67223.0,146637.0,42566.0,31608.0,47868.0,5691.0,24019.0,38577.0,28944.0,23497.0,141243.0,14378.0,2016,6643.0,645.41408888,10427.0,22.28,NL,823024.0,(NED) Netherlands,4506.0,19261.0,(49) Specialist cattle,142366.0,110.34,932.09731638,1030223.0
942630.0,1.1681802756,4614.34,172514.0,103132.0,609943.0,840964.0,177377.0,6103.0,115064.0,3583.0,25952.0,88196.0,2317.0,146824.0,982397.0,13815.0,2016,9788.0,1562.3303050999998,32259.0,8.89,NL,1010566.0,(NED) Netherlands,29812.0,70965.0,(50) Specialist granivores,655051.0,730.32,1290.7119438,1883812.0
3975.0,1.1618618398,5978.19,225566.0,2958.0,116526.0,358259.0,1352.0,20766.0,193501.0,121799.0,52132.0,99646.0,15894.0,75116.0,416247.0,360140.0,2016,27529.0,6156.101278499999,22235.0,58.84,NL,2656555.0,(NED) Netherlands,45053.0,47270.0,(60) Mixed crops,190129.0,4.99,796.20322999,3043143.0
369929.0,1.1041334068000002,3871.24,136450.0,57921.0,204617.0,356431.0,52861.0,16568.0,96232.0,5926.0,11424.0,65227.0,12888.0,47635.0,393548.0,12195.0,2016,9925.0,380.09042122,22461.0,32.08,NL,1227470.0,(NED) Netherlands,9058.0,45144.0,(70) Mixed livestock,381942.0,322.86,1145.7805524,1763565.0
256426.0,1.0536187506,4996.58,153013.0,29636.0,236504.0,458816.0,63615.0,21487.0,152580.0,36599.0,32530.0,100776.0,16620.0,43065.0,483417.0,194462.0,2016,21092.0,4161.1537122,24526.0,47.09,NL,2314600.0,(NED) Netherlands,21616.0,54304.0,(80) Mixed crops and livestock,293338.0,190.84,1343.6679167000002,2790154.0
951.0,1.0656580661,1769.35,99480.0,94.0,15787.0,56943.0,247.0,20912.0,73157.0,4427.0,16838.0,20959.0,21257.0,23849.0,60682.0,42893.0,2016,4687.0,1055.4312482,667.0,43.23,AT,68148.0,(OST) Austria,802.0,14041.0,(15) Specialist COP,95768.0,0.51,1873.8096649,237289.0
2614.0,1.2731760772,2655.66,193115.0,62.0,25462.0,79348.0,683.0,22896.0,85401.0,8564.0,19433.0,26268.0,25586.0,44986.0,101024.0,78976.0,2016,5659.0,1822.4449655,795.0,45.71,AT,69519.0,(OST) Austria,4698.0,16466.0,(16) Specialist other fieldcrops,105703.0,1.68,1555.5298734,260821.0
79.0,1.3234011095,4229.78,93594.0,5.0,22955.0,73642.0,25.0,8492.0,67336.0,42562.0,17441.0,21857.0,12993.0,35541.0,97458.0,79937.0,2016,2215.0,5517.444132600001,1989.0,15.47,AT,49081.0,(OST) Austria,8465.0,16162.0,(35) Specialist wine,112410.0,0.07,1129.0368564,229806.0
3474.0,1.1030384009,4202.34,91892.0,146.0,19007.0,76683.0,744.0,13298.0,49616.0,13439.0,29382.0,22996.0,17869.0,24378.0,84584.0,51728.0,2016,1851.0,5088.9306369999995,941.0,10.44,AT,98806.0,(OST) Austria,13550.0,18338.0,(36) Specialist orchards - fruits,110793.0,2.06,1677.3177654,259579.0
59098.0,1.0517191157999999,4048.71,80797.0,17050.0,25791.0,73414.0,12787.0,19073.0,91284.0,947.0,15394.0,23376.0,21748.0,22363.0,77211.0,2720.0,2016,1825.0,100.57087109999999,1264.0,27.14,AT,110041.0,(OST) Austria,503.0,20656.0,(45) Specialist milk,212113.0,33.42,1768.133668,430592.0
21630.0,0.9261316993,3165.78,44408.0,3536.0,12083.0,47022.0,6067.0,13592.0,49503.0,473.0,19504.0,16339.0,15346.0,9657.0,43549.0,2414.0,2016,901.0,121.90018246,1501.0,19.95,AT,104281.0,(OST) Austria,1392.0,14806.0,(48) Specialist sheep and goats,161135.0,13.38,1616.7964375999998,318505.0
19874.0,0.9256139862,3038.22,58064.0,8099.0,11806.0,47587.0,14473.0,17841.0,67574.0,622.0,22002.0,17714.0,19210.0,13389.0,44047.0,2171.0,2016,831.0,84.637906927,1056.0,25.72,AT,170589.0,(OST) Austria,470.0,15711.0,(49) Specialist cattle,157933.0,22.53,882.07823829,404268.0
165988.0,1.1921339418999999,3705.49,130817.0,11648.0,105082.0,177264.0,27024.0,14510.0,97676.0,9192.0,18455.0,34439.0,21064.0,50988.0,211322.0,26880.0,2016,5353.0,865.69108734,2437.0,31.98,AT,74582.0,(OST) Austria,1598.0,28355.0,(50) Specialist granivores,300736.0,108.76,1526.1322435,484830.0
2537.0,1.3405069636,4356.8,141929.0,106.0,22780.0,79668.0,797.0,22677.0,93778.0,18859.0,17954.0,27043.0,26112.0,51304.0,106796.0,86305.0,2016,5148.0,2075.9060563000003,1170.0,44.28,AT,71236.0,(OST) Austria,5166.0,18362.0,(60) Mixed crops,102530.0,1.9,1333.3328025,268202.0
61134.0,1.0720953932,3716.31,71286.0,7098.0,44427.0,94385.0,16490.0,14765.0,82099.0,4771.0,26316.0,24073.0,17121.0,21176.0,101189.0,13740.0,2016,2480.0,489.29893374,1278.0,28.69,AT,70701.0,(OST) Austria,2427.0,19700.0,(70) Mixed livestock,185960.0,43.27,1412.8063998,345888.0
44827.0,1.1273049938,3292.18,87210.0,4157.0,38742.0,93324.0,15115.0,18656.0,78895.0,7085.0,23450.0,27546.0,21607.0,31762.0,105204.0,36926.0,2016,4884.0,1074.3027495,1192.0,35.3,AT,74873.0,(OST) Austria,2867.0,18092.0,(80) Mixed crops and livestock,141574.0,35.28,1270.4500807,299658.0
765.0,0.9664297334999999,2772.64,10631.0,208.0,8613.0,20922.0,348.0,6852.0,25869.0,6033.0,456.0,5329.0,6121.0,5516.0,20220.0,18999.0,2016,701.0,728.75427362,399.0,26.36,PL,111559.0,(POL) Poland,1142.0,4738.0,(15) Specialist COP,26390.0,1.01,751.0047472,164258.0
1336.0,1.1311290261,3401.55,8149.0,250.0,6992.0,17058.0,716.0,5446.0,20988.0,5452.0,612.0,4458.0,5019.0,7353.0,19295.0,17346.0,2016,483.0,991.74238971,275.0,17.69,PL,82681.0,(POL) Poland,1086.0,3765.0,(16) Specialist other fieldcrops,24396.0,1.77,745.10930822,128777.0
306.0,1.3343426983,6556.29,9557.0,93.0,17932.0,47286.0,188.0,1436.0,23488.0,2793.0,179.0,13522.0,1132.0,17093.0,63096.0,62611.0,2016,152.0,10891.414001000001,829.0,5.52,PL,35354.0,(POL) Poland,7309.0,7541.0,(20) Specialist horticulture,73668.0,0.43,684.83296016,132976.0
46.0,1.1571090091,4712.13,7754.0,7.0,4588.0,20534.0,42.0,2837.0,26293.0,6988.0,262.0,4398.0,2903.0,6380.0,23760.0,23451.0,2016,89.0,2609.1557540999997,263.0,9.53,PL,92800.0,(POL) Poland,3203.0,7992.0,(36) Specialist orchards - fruits,36820.0,0.05,771.83907637,155936.0
28870.0,1.2270187177,4034.19,7910.0,15860.0,13713.0,27606.0,6677.0,7823.0,39811.0,6769.0,130.0,6487.0,7497.0,14014.0,33873.0,4873.0,2016,514.0,221.48328394,398.0,22.08,PL,106782.0,(POL) Poland,291.0,6204.0,(45) Specialist milk,45351.0,26.37,1094.8907608,207854.0
3772.0,0.6032630757,2656.89,3945.0,2256.0,3882.0,11807.0,4654.0,6049.0,15012.0,2041.0,2004.0,3195.0,5446.0,720.0,7123.0,1347.0,2016,214.0,100.61492125,299.0,13.54,PL,59333.0,(POL) Poland,398.0,3819.0,(48) Specialist sheep and goats,27067.0,7.96,473.7994925,103668.0
9762.0,0.9553310438,3377.79,5269.0,5775.0,5735.0,13987.0,9698.0,7109.0,21368.0,4294.0,261.0,3842.0,6706.0,6012.0,13363.0,3340.0,2016,319.0,178.06243241,210.0,18.84,PL,85822.0,(POL) Poland,102.0,3780.0,(49) Specialist cattle,27904.0,16.59,588.25053543,140870.0
150709.0,1.2100374354,5323.86,30890.0,6533.0,110238.0,146869.0,32648.0,9825.0,64395.0,11052.0,1028.0,16583.0,9142.0,40837.0,177717.0,25980.0,2016,810.0,718.63281532,1358.0,36.8,PL,145081.0,(POL) Poland,5661.0,12220.0,(50) Specialist granivores,121344.0,149.77,1006.2466892000001,337478.0
817.0,1.1754459286,3829.16,4723.0,151.0,3765.0,12559.0,485.0,2859.0,13829.0,3151.0,235.0,3222.0,2720.0,5070.0,14762.0,13710.0,2016,197.0,1438.8545047,115.0,9.75,PL,56603.0,(POL) Poland,1258.0,4001.0,(60) Mixed crops,23357.0,1.08,707.42837273,93942.0
14492.0,1.1081987534,3364.31,4618.0,3212.0,10193.0,18084.0,7489.0,4616.0,18116.0,4208.0,271.0,3697.0,4312.0,6305.0,20041.0,5278.0,2016,235.0,383.23037541,144.0,13.87,PL,75146.0,(POL) Poland,69.0,3747.0,(70) Mixed livestock,33910.0,18.83,769.58679134,130387.0
10759.0,0.9813325417000001,3457.01,7121.0,2507.0,10338.0,21088.0,4621.0,5099.0,17910.0,5381.0,501.0,4898.0,4618.0,4267.0,20694.0,9434.0,2016,354.0,539.09593367,208.0,17.7,PL,74414.0,(POL) Poland,1426.0,3865.0,(80) Mixed crops and livestock,31418.0,11.96,881.35836482,126349.0
580.0,1.2519354920999999,2464.7,9806.0,1205.0,18589.0,34882.0,617.0,14078.0,20159.0,2605.0,4546.0,9391.0,13447.0,22255.0,43670.0,38543.0,2016,1603.0,1033.2437732,2.0,38.63,PT,57784.0,(POR) Portugal,2084.0,3213.0,(15) Specialist COP,5968.0,1.76,329.76559867,85116.0
632.0,1.3426680709,3251.81,15311.0,838.0,18221.0,42284.0,417.0,9744.0,20685.0,1579.0,1638.0,11613.0,9529.0,23832.0,56774.0,54503.0,2016,2993.0,2273.4087466999995,32.0,33.36,PT,52609.0,(POR) Portugal,5696.0,3729.0,(16) Specialist other fieldcrops,7360.0,1.45,435.05504489,81491.0
116.0,1.4628180738999998,3358.92,5615.0,43.0,10967.0,26503.0,78.0,1944.0,20347.0,1176.0,2637.0,4951.0,1738.0,14373.0,38769.0,36015.0,2016,541.0,11568.678209,173.0,3.97,PT,44667.0,(POR) Portugal,4394.0,5477.0,(20) Specialist horticulture,24843.0,0.15,775.34567618,90009.0
41.0,1.5284836283,3355.33,13254.0,33.0,11009.0,28723.0,33.0,3497.0,16605.0,20672.0,4313.0,5866.0,2116.0,18199.0,43903.0,39549.0,2016,1916.0,4704.0874903,2.0,9.8,PT,102208.0,(POR) Portugal,5344.0,4586.0,(35) Specialist wine,11780.0,0.07,456.10752868,130629.0
68.0,1.5423311731,4787.64,8337.0,111.0,8302.0,29650.0,72.0,3774.0,15942.0,3036.0,1306.0,4843.0,3594.0,20169.0,45730.0,44355.0,2016,463.0,5377.6241312,14.0,8.89,PT,58070.0,(POR) Portugal,10679.0,5349.0,(36) Specialist orchards - fruits,23980.0,0.19,221.95404448,98118.0
